FRN,471 Application Number,BEN,Billed Entity Name,Applicant Type,Applicant Street Address 1,Applicant City,Applicant State,Applicant Zip Code,State LEA Code,State School Code,Fund Year,FRN Committed Amount
1999037029,191015819,144236,ALBANY UNIFIED SCH DIST,School District,904 Talbot Avenue,ALBANY,CA,"	94706",,,2019,"$16,038.66 "
1999037032,191015819,144236,ALBANY UNIFIED SCH DIST,School District,904 Talbot Avenue,ALBANY,CA,"	94706",,,2019,"$12,338.58 "
1999037106,191023519,143472,LOS ANGELES CO OFFICE OF EDUC,School District,9300 IMPERIAL HWY,DOWNEY,CA,"	90242",,,2019,"$93,644.54 "
1999037115,191023527,144678,PLUMAS UNIFIED SCHOOL DISTRICT,School District,1446 EAST MAIN STREET,QUINCY,CA,"	95971",,,2019,"$20,852.35 "
1999037119,191023496,143758,SAN JACINTO UNIFIED SCHOOL DISTRICT,School District,2045 SOUTH SAN JACINTO AVENUE,SAN JACINTO,CA,"	92583",,,2019,"$256,032.04 "
1999037127,191023536,144678,PLUMAS UNIFIED SCHOOL DISTRICT,School District,1446 EAST MAIN STREET,QUINCY,CA,"	95971",,,2019,"$28,410.53 "
1999037212,191023470,144602,PLACER HILLS UNION SCH DIST,School District,16801 PLACER HILLS ROAD,MEADOW VISTA,CA,"	95722",,,2019,"$39,909.96 "
1999037213,191023519,143472,LOS ANGELES CO OFFICE OF EDUC,School District,9300 IMPERIAL HWY,DOWNEY,CA,"	90242",,,2019,"$180,199.97 "
1999037238,191023470,144602,PLACER HILLS UNION SCH DIST,School District,16801 PLACER HILLS ROAD,MEADOW VISTA,CA,"	95722",,,2019,"$20,159.57 "
1999037261,191023470,144602,PLACER HILLS UNION SCH DIST,School District,16801 PLACER HILLS ROAD,MEADOW VISTA,CA,"	95722",,,2019,"$26,168.83 "
1999037273,191023519,143472,LOS ANGELES CO OFFICE OF EDUC,School District,9300 IMPERIAL HWY,DOWNEY,CA,"	90242",,,2019,"$144,460.10 "
1999037422,191000361,144335,EAST SIDE UNION HIGH SCHOOL DISTRICT,School District,830 N CAPITOL AVE,SAN JOSE,CA,"	95133",,,2019,"$331,956.14 "
1999037425,191022068,144161,SAN MATEO UN HIGH SCH DISTRICT,School District,650 N DELAWARE ST,SAN MATEO,CA,"	94401",,,2019,"$28,512.00 "
1999037426,191000361,144335,EAST SIDE UNION HIGH SCHOOL DISTRICT,School District,830 N CAPITOL AVE,SAN JOSE,CA,"	95133",,,2019,"$163,288.80 "
1999037429,191022068,144161,SAN MATEO UN HIGH SCH DISTRICT,School District,650 N DELAWARE ST,SAN MATEO,CA,"	94401",,,2019,"$5,933.04 "
1999037435,191023632,143936,BAKERSFIELD CITY ELEM SCH DIST,School District,1300 BAKER ST,BAKERSFIELD,CA,"	93305",,,2019,"$46,440.00 "
1999037437,191014821,144310,LIVE OAK ELEM SCHOOL DISTRICT,School District,984-1 BOSTWICK LANE,SANTA CRUZ,CA,"	95062",,0,2019,"$45,964.80 "
1999037441,191023640,17001244,SIERRA FOOTHILL CHARTER SCHOOL DISTRICT,School District,4952 School House Road,CATHEYS VALLEY,CA,"	95306",,,2019,"$22,999.58 "
1999037448,191014821,144310,LIVE OAK ELEM SCHOOL DISTRICT,School District,984-1 BOSTWICK LANE,SANTA CRUZ,CA,"	95062",,0,2019,"$9,627.65 "
1999037491,191013057,143921,Wasco Union High School District ,School District,2100 7th Street,Wasco,CA,"	93280",,,2019,"$62,316.00 "
1999037525,191020939,144200,LIVERMORE VLY JT UNIF SCH DIST,School District,685 E JACK LONDON BLVD,LIVERMORE,CA,"	94551",,,2019,"$119,143.20 "
1999037527,191020939,144200,LIVERMORE VLY JT UNIF SCH DIST,School District,685 E JACK LONDON BLVD,LIVERMORE,CA,"	94551",,,2019,"$15,672.12 "
1999037532,191023690,143655,SPENCER VALLEY ELEM SCH DIST,School District,4414 HWY 78-79,SANTA YSABEL,CA,"	92070",,,2019,"$10,673.12 "
1999037545,191023698,143646,JULIAN UNION HIGH SCH DISTRICT,School District,1656 HIGHWAY 78,JULIAN,CA,"	92036",37-68171,0,2019,"$9,563.40 "
1999037648,191021255,144227,OAKLAND UNIFIED SCHOOL DIST,School District,1000 BROADWAY,OAKLAND,CA,"	94607",61259,0,2019,"$101,070.00 "
1999037649,191021255,144227,OAKLAND UNIFIED SCHOOL DIST,School District,1000 BROADWAY,OAKLAND,CA,"	94607",61259,0,2019,"$64,854.00 "
1999037650,191021255,144227,OAKLAND UNIFIED SCHOOL DIST,School District,1000 BROADWAY,OAKLAND,CA,"	94607",61259,0,2019,"$46,208.48 "
1999037816,191018067,16046623,CORE BUTTE,School District,260 COHASSET RD #120,CHICO,CA,"	95926",,4.10041E+12,2019,"$1,680.00 "
1999037976,191023632,143936,BAKERSFIELD CITY ELEM SCH DIST,School District,1300 BAKER ST,BAKERSFIELD,CA,"	93305",,,2019,"$8,984.74 "
1999038099,191023632,143936,BAKERSFIELD CITY ELEM SCH DIST,School District,1300 BAKER ST,BAKERSFIELD,CA,"	93305",,,2019,"$369,385.92 "
1999038140,191023971,144111,SPRECKELS UNION SCHOOL DIST,School District,130 RAILROAD AVE,SPRECKELS,CA,"	93962",,,2019,"$6,600.00 "
1999038157,191023971,144111,SPRECKELS UNION SCHOOL DIST,School District,130 RAILROAD AVE,SPRECKELS,CA,"	93962",,,2019,"$4,118.45 "
1999038172,191023989,143826,MESA UNION ELEM SCHOOL DIST,School District,3901 MESA SCHOOL RD,SOMIS,CA,"	93066",,,2019,"$17,434.20 "
1999038213,191011004,144414,TUOLUMNE CO OFFICE OF EDUC,School District,175 FAIRVIEW LN,SONORA,CA,"	95370",,,2019,"$11,567.62 "
1999038225,191023971,144111,SPRECKELS UNION SCHOOL DIST,School District,130 RAILROAD AVE,SPRECKELS,CA,"	93962",,,2019,"$11,272.27 "
1999038362,191024110,143946,FRUITVALE ELEM SCHOOL DISTRICT,School District,7311 ROSEDALE HIGHWAY,BAKERSFIELD,CA,"	93308",,,2019,"$50,028.19 "
1999038395,191023557,143760,Romoland School District,School District,25900 Leon Road,Homeland,CA,"	92548",3.36723E+13,,2019,"$292,800.00 "
1999038433,191024128,144670,OROVILLE CITY ELEM SCHOOL DIST,School District,2795 YARD ST,OROVILLE,CA,"	95966",461507,,2019,"$63,990.00 "
1999038593,191024237,16046189,NAPA COUNTY OFFICE OF EDUCATION,School District,2121 IMOLA AVENUE,NAPA,CA,"	94559",,,2019,"$20,093.38 "
1999038605,191020994,144276,SANTA CRUZ CO OFFICE OF EDUC,School District,400 ENCINAL STREET,SANTA CRUZ.,CA,"	95060",,,2019,"$18,847.01 "
1999038696,191024237,16046189,NAPA COUNTY OFFICE OF EDUCATION,School District,2121 IMOLA AVENUE,NAPA,CA,"	94559",,,2019,"$2,196.86 "
1999038703,191024237,16046189,NAPA COUNTY OFFICE OF EDUCATION,School District,2121 IMOLA AVENUE,NAPA,CA,"	94559",,,2019,"$2,196.86 "
1999038709,191024237,16046189,NAPA COUNTY OFFICE OF EDUCATION,School District,2121 IMOLA AVENUE,NAPA,CA,"	94559",,,2019,"$2,204.54 "
1999038743,191023557,143760,Romoland School District,School District,25900 Leon Road,Homeland,CA,"	92548",3.36723E+13,,2019,"$27,160.00 "
1999038770,191024338,144547,DIXON UNIFIED SCHOOL DISTRICT,School District,"180 S 1ST ST, SUITE 6",DIXON,CA,"	95620",,,2019,"$2,400.00 "
1999038789,191024338,144547,DIXON UNIFIED SCHOOL DISTRICT,School District,"180 S 1ST ST, SUITE 6",DIXON,CA,"	95620",,,2019,"$60,525.12 "
1999038803,191021695,143934,KERN CO OFFICE OF EDUCATION,School District,1300 17TH STREET,BAKERSFIELD,CA,"	93308",,,2019,"$12,709.54 "
1999038806,191024338,144547,DIXON UNIFIED SCHOOL DISTRICT,School District,"180 S 1ST ST, SUITE 6",DIXON,CA,"	95620",,,2019,"$48,000.00 "
1999038937,191024392,144152,SAN FRANCISCO UNIF SCHOOL DIST,School District,555 FRANKLIN ST,SAN FRANCISCO,CA,"	94102",,,2019,"$1,145,010.05 "
1999038944,191024404,16050617,ACADEMIA SEMILLAS DEL PUEBLO ANAHUACALMECAC HIGH SCHOOL,School District,4736 HUNTINGTON DRIVE SOUTH,LOS ANGELES,CA,"	90032",,,2019,"$68,521.68 "
1999038951,191024419,144386,MERCED CO OFFICE OF EDUCATION,School District,632 W 13TH ST,MERCED,CA,"	95341",,,2019,"$4,214.38 "
1999038952,191024413,144178,MOUNT DIABLO UNIF SCHOOL DIST,School District,1936 CARLOTTA DR,CONCORD,CA,"	94519",761754,0,2019,"$11,880.00 "
1999038980,191024237,16046189,NAPA COUNTY OFFICE OF EDUCATION,School District,2121 IMOLA AVENUE,NAPA,CA,"	94559",,,2019,"$9,536.06 "
1999038994,191024237,16046189,NAPA COUNTY OFFICE OF EDUCATION,School District,2121 IMOLA AVENUE,NAPA,CA,"	94559",,,2019,"$8,620.16 "
1999039018,191024237,16046189,NAPA COUNTY OFFICE OF EDUCATION,School District,2121 IMOLA AVENUE,NAPA,CA,"	94559",,,2019,"$13,387.20 "
1999039020,191024449,144043,MADERA COUNTY OFFICE OF EDUC,School District,1105 S Madera Ave,MADERA,CA,"	93637",,,2019,"$61,035.55 "
1999039042,191024459,143950,PANAMA-BUENA VISTA UN SCH DIST,School District,4200 ASHE RD,BAKERSFIELD,CA,"	93313",,,2019,"$9,906.72 "
1999039043,191009893,144172,LIBERTY UNION HIGH SCHOOL DIST,School District,20 OAK ST,BRENTWOOD,CA,"	94513",,,2019,"$9,600.00 "
1999039059,191024461,144043,MADERA COUNTY OFFICE OF EDUC,School District,1105 S Madera Ave,MADERA,CA,"	93637",,,2019,"$47,275.92 "
1999039076,191024468,144386,MERCED CO OFFICE OF EDUCATION,School District,632 W 13TH ST,MERCED,CA,"	95341",,,2019,"$13,857.59 "
1999039081,191024459,143950,PANAMA-BUENA VISTA UN SCH DIST,School District,4200 ASHE RD,BAKERSFIELD,CA,"	93313",,,2019,$0.00 
1999039104,191010184,16051700,INSTITUTE FOR HUMAN AND SOCIAL DEVELOPMENT INC,School District,155 BOVET RD,SAN MATEO,CA,"	94402",,,2019,"$16,582.32 "
1999039192,191024459,143950,PANAMA-BUENA VISTA UN SCH DIST,School District,4200 ASHE RD,BAKERSFIELD,CA,"	93313",,,2019,"$17,691.26 "
1999039203,191024459,143950,PANAMA-BUENA VISTA UN SCH DIST,School District,4200 ASHE RD,BAKERSFIELD,CA,"	93313",,,2019,"$47,232.00 "
1999039209,191024459,143950,PANAMA-BUENA VISTA UN SCH DIST,School District,4200 ASHE RD,BAKERSFIELD,CA,"	93313",,,2019,"$242,384.06 "
1999039213,191024520,144200,LIVERMORE VLY JT UNIF SCH DIST,School District,685 E JACK LONDON BLVD,LIVERMORE,CA,"	94551",,,2019,"$56,954.84 "
1999039214,191024496,144294,LOMA PRIETA JT UN ELEM DIST,School District,23800 SUMMIT RD,LOS GATOS,CA,"	95033",4369500,,2019,"$10,970.16 "
1999039215,191024520,144200,LIVERMORE VLY JT UNIF SCH DIST,School District,685 E JACK LONDON BLVD,LIVERMORE,CA,"	94551",,,2019,"$9,157.02 "
1999039219,191024520,144200,LIVERMORE VLY JT UNIF SCH DIST,School District,685 E JACK LONDON BLVD,LIVERMORE,CA,"	94551",,,2019,"$6,965.63 "
1999039226,191019819,16044605,FRESNO COUNTY ECONOMIC OPPORTUNITIES COMMISSION,School District,"1920 MARIPOSA MALL, SUITE 330",FRESNO,CA,"	93721",,,2019,"$44,235.96 "
1999039233,191019819,16044605,FRESNO COUNTY ECONOMIC OPPORTUNITIES COMMISSION,School District,"1920 MARIPOSA MALL, SUITE 330",FRESNO,CA,"	93721",,,2019,"$8,056.80 "
1999039287,191010184,16051700,INSTITUTE FOR HUMAN AND SOCIAL DEVELOPMENT INC,School District,155 BOVET RD,SAN MATEO,CA,"	94402",,,2019,"$3,323.52 "
1999039303,191020990,143607,SAN GABRIEL UNIF SCHOOL DIST,School District,408 JUNIPERO SERRA DRIVE,SAN GABRIEL,CA,"	91776",197529,0,2019,"$43,420.80 "
1999039308,191020991,143607,SAN GABRIEL UNIF SCHOOL DIST,School District,408 JUNIPERO SERRA DRIVE,SAN GABRIEL,CA,"	91776",197529,0,2019,"$62,954.50 "
1999039584,191024603,144198,LAFAYETTE ELEMENTARY SCHOOL DISTRICT,School District,3477 SCHOOL ST,LAFAYETTE,CA,"	94549",,,2019,"$31,320.00 "
1999039586,191024603,144198,LAFAYETTE ELEMENTARY SCHOOL DISTRICT,School District,3477 SCHOOL ST,LAFAYETTE,CA,"	94549",,,2019,"$3,400.03 "
1999039808,191023496,143758,SAN JACINTO UNIFIED SCHOOL DISTRICT,School District,2045 SOUTH SAN JACINTO AVENUE,SAN JACINTO,CA,"	92583",,,2019,"$34,157.70 "
1999039889,191023496,143758,SAN JACINTO UNIFIED SCHOOL DISTRICT,School District,2045 SOUTH SAN JACINTO AVENUE,SAN JACINTO,CA,"	92583",,,2019,"$41,458.72 "
1999039994,191024838,144017,WILSONA SCHOOL DISTRICT,School District,18050 E AVENUE O,PALMDALE,CA,"	93591",,,2019,"$19,828.80 "
1999040000,191024838,144017,WILSONA SCHOOL DISTRICT,School District,18050 E AVENUE O,PALMDALE,CA,"	93591",,,2019,"$39,015.00 "
1999040045,191024823,143842,BUTTONWILLOW UN ELEM SCH DIST,School District,42600 Highway 58,BUTTONWILLOW,CA,"	93206",,1.56337E+13,2019,"$1,593.97 "
1999040365,191024967,144349,OAK VIEW UN ELEM SCHOOL DIST,School District,7474 E COLLIER RD,ACAMPO,CA,"	95220",39 68635,6042444,2019,"$14,304.10 "
1999040406,191023637,143824,SIMI VALLEY UNIF SCHOOL DIST,School District,875 COCHRAN ST,SIMI VALLEY,CA,"	93065",,,2019,"$200,537.88 "
1999040433,191023637,143824,SIMI VALLEY UNIF SCHOOL DIST,School District,875 COCHRAN ST,SIMI VALLEY,CA,"	93065",,,2019,"$224,969.96 "
1999040441,191023637,143824,SIMI VALLEY UNIF SCHOOL DIST,School District,875 COCHRAN ST,SIMI VALLEY,CA,"	93065",,,2019,"$28,590.00 "
1999040560,191025076,144339,STOCKTON CITY UNIF SCHOOL DIST,School District,701 N MADISON ST,STOCKTON,CA,"	95202",,,2019,"$1,022,391.29 "
1999040589,191024978,16048929,TWIN RIVERS UNIFIED SCHOOL DISTRICT,School District,3222 WINONA WAY,NORTH HIGHLANDS,CA,"	95660",,,2019,"$2,065,068.90 "
1999040598,191025076,144339,STOCKTON CITY UNIF SCHOOL DIST,School District,701 N MADISON ST,STOCKTON,CA,"	95202",,,2019,"$63,063.79 "
1999040614,191025076,144339,STOCKTON CITY UNIF SCHOOL DIST,School District,701 N MADISON ST,STOCKTON,CA,"	95202",,,2019,"$19,193.33 "
1999040622,191025076,144339,STOCKTON CITY UNIF SCHOOL DIST,School District,701 N MADISON ST,STOCKTON,CA,"	95202",,,2019,"$62,250.41 "
1999040676,191021004,144315,TRES PINOS UN ELEM SCHOOL DIST,School District,5635 AIRLINE HWY,TRES PINOS,CA,"	95075",,,2019,"$10,500.00 "
1999040687,191021001,144289,SOUTHSIDE ELEMENTARY SCH DIST,School District,4991 SOUTHSIDE RD,HOLLISTER,CA,"	95023",,,2019,"$9,000.00 "
1999040690,191025148,143757,VAL VERDE UNIFIED SCHOOL DIST,School District,975 W  MORGAN ST,PERRIS,CA,"	92571",,,2019,$0.00 
1999040706,191021002,144289,SOUTHSIDE ELEMENTARY SCH DIST,School District,4991 SOUTHSIDE RD,HOLLISTER,CA,"	95023",,,2019,"$13,164.19 "
1999040709,191020999,144277,SOQUEL ELEM SCHOOL DISTRICT,School District,620 MONTEREY AVE,CAPITOLA,CA,"	95010",,0,2019,"$3,864.30 "
1999040720,191025162,144763,ANTELOPE ELEM SCHOOL DISTRICT,School District,22630 ANTELOPE BLVD,RED BLUFF,CA,"	96080",,,2019,"$28,640.00 "
1999040727,191025162,144763,ANTELOPE ELEM SCHOOL DISTRICT,School District,22630 ANTELOPE BLVD,RED BLUFF,CA,"	96080",,,2019,"$29,426.40 "
1999040734,191025162,144763,ANTELOPE ELEM SCHOOL DISTRICT,School District,22630 ANTELOPE BLVD,RED BLUFF,CA,"	96080",,,2019,"$11,615.62 "
1999040739,191025162,144763,ANTELOPE ELEM SCHOOL DISTRICT,School District,22630 ANTELOPE BLVD,RED BLUFF,CA,"	96080",,,2019,"$25,129.25 "
1999040745,191025176,144027,CLOVIS UNIFIED SCHOOL DISTRICT,School District,1450 HERNDON AVE,CLOVIS,CA,"	93611",,,2019,"$1,165.68 "
1999040749,191020926,144012,KEPPEL UNION ELEM SCHOOL DIST,School District,34004 128TH ST EAST,PEARBLOSSOM,CA,"	93553",,,2019,"$16,902.00 "
1999040750,191025176,144027,CLOVIS UNIFIED SCHOOL DISTRICT,School District,1450 HERNDON AVE,CLOVIS,CA,"	93611",,,2019,"$2,303.06 "
1999040754,191025176,144027,CLOVIS UNIFIED SCHOOL DISTRICT,School District,1450 HERNDON AVE,CLOVIS,CA,"	93611",,,2019,"$21,600.00 "
1999040757,191020924,144012,KEPPEL UNION ELEM SCHOOL DIST,School District,34004 128TH ST EAST,PEARBLOSSOM,CA,"	93553",,,2019,"$61,790.80 "
1999040785,191021005,144315,TRES PINOS UN ELEM SCHOOL DIST,School District,5635 AIRLINE HWY,TRES PINOS,CA,"	95075",,,2019,"$15,358.22 "
1999040792,191020271,143848,DELANO UN ELEM SCHOOL DISTRICT,School District,1405 12TH AVE,DELANO,CA,"	93215",,,2019,"$28,598.08 "
1999040800,191020271,143848,DELANO UN ELEM SCHOOL DISTRICT,School District,1405 12TH AVE,DELANO,CA,"	93215",,,2019,"$115,344.00 "
1999040802,191020271,143848,DELANO UN ELEM SCHOOL DISTRICT,School District,1405 12TH AVE,DELANO,CA,"	93215",,,2019,"$141,474.06 "
1999040808,191020941,144288,NORTH CO JT UN ELEM SCH DIST,School District,500 SPRING GROVE RD,HOLLISTER,CA,"	95023",,,2019,"$10,500.00 "
1999040815,191025199,143914,PALO VERDE UNION ELEM SCH DIST,School District,9637 AVENUE 196,TULARE,CA,"	93274",,,2019,"$12,960.00 "
1999040817,191025204,144288,NORTH CO JT UN ELEM SCH DIST,School District,500 SPRING GROVE RD,HOLLISTER,CA,"	95023",,,2019,"$15,358.22 "
1999040823,191025199,143914,PALO VERDE UNION ELEM SCH DIST,School District,9637 AVENUE 196,TULARE,CA,"	93274",,,2019,"$40,542.01 "
1999040831,191013620,17007160,PIVOT CHARTER DISTRICT,School District,"1390 E. 9TH St., STE 190",Chico,CA,"	95928",,,2019,$882.24 
1999040926,191025237,144210,NEWARK UNIFIED SCHOOL DISTRICT,School District,5715 MUSICK AVE,NEWARK,CA,"	94560",,,2019,"$8,572.25 "
1999040927,191025237,144210,NEWARK UNIFIED SCHOOL DISTRICT,School District,5715 MUSICK AVE,NEWARK,CA,"	94560",,,2019,"$23,670.00 "
1999040929,191025237,144210,NEWARK UNIFIED SCHOOL DISTRICT,School District,5715 MUSICK AVE,NEWARK,CA,"	94560",,,2019,"$81,881.86 "
1999041060,191009645,144173,BRENTWOOD UNION ELEM SCH DIST,School District,255 GUTHRIE LN,BRENTWOOD,CA,"	94513",761655,,2019,"$4,250.00 "
1999041067,191025282,144372,HILMAR UNIFIED SCHOOL DISTRICT,School District,7807 LANDER AVE,HILMAR,CA,"	95324",65698,,2019,"$20,424.00 "
1999041073,191025282,144372,HILMAR UNIFIED SCHOOL DISTRICT,School District,7807 LANDER AVE,HILMAR,CA,"	95324",65698,,2019,"$20,424.00 "
1999041082,191025290,144365,DENAIR UNIFIED SCHOOL DISTRICT,School District,3460 LESTER RD,DENAIR,CA,"	95316",,5071068,2019,"$8,000.06 "
1999041105,191025295,144668,BUTTE COUNTY OFFICE OF EDUCATION,School District,1859 BIRD ST,OROVILLE,CA,"	95965",,4.10041E+12,2019,"$4,314.60 "
1999041129,191025295,144668,BUTTE COUNTY OFFICE OF EDUCATION,School District,1859 BIRD ST,OROVILLE,CA,"	95965",,4.10041E+12,2019,"$4,039.85 "
1999041177,191025320,144386,MERCED CO OFFICE OF EDUCATION,School District,632 W 13TH ST,MERCED,CA,"	95341",,,2019,"$63,810.00 "
1999041187,191025320,144386,MERCED CO OFFICE OF EDUCATION,School District,632 W 13TH ST,MERCED,CA,"	95341",,,2019,"$13,500.00 "
1999041196,191025320,144386,MERCED CO OFFICE OF EDUCATION,School District,632 W 13TH ST,MERCED,CA,"	95341",,,2019,"$10,789.20 "
1999041210,191025295,144668,BUTTE COUNTY OFFICE OF EDUCATION,School District,1859 BIRD ST,OROVILLE,CA,"	95965",,4.10041E+12,2019,"$8,867.45 "
1999041215,191025337,144386,MERCED CO OFFICE OF EDUCATION,School District,632 W 13TH ST,MERCED,CA,"	95341",,,2019,"$13,500.00 "
1999041232,191025337,144386,MERCED CO OFFICE OF EDUCATION,School District,632 W 13TH ST,MERCED,CA,"	95341",,,2019,"$58,500.00 "
1999041258,191025364,16075307,WESTSIDE NEIGHBORHOOD SCHOOL,School District,5400 BEETOVEN STREET,LOS ANGELES,CA,"	90066",,,2019,"$33,115.20 "
1999041411,191010646,143740,SAN BERNARDINO CITY UNIF S D,School District,777 NORTH F STREET,SAN BERNARDINO,CA,"	92410",,,2019,"$160,853.80 "
1999041421,191010646,143740,SAN BERNARDINO CITY UNIF S D,School District,777 NORTH F STREET,SAN BERNARDINO,CA,"	92410",,,2019,"$138,959.71 "
1999041423,191010646,143740,SAN BERNARDINO CITY UNIF S D,School District,777 NORTH F STREET,SAN BERNARDINO,CA,"	92410",,,2019,"$160,675.49 "
1999041424,191010646,143740,SAN BERNARDINO CITY UNIF S D,School District,777 NORTH F STREET,SAN BERNARDINO,CA,"	92410",,,2019,"$200,844.36 "
1999041425,191010646,143740,SAN BERNARDINO CITY UNIF S D,School District,777 NORTH F STREET,SAN BERNARDINO,CA,"	92410",,,2019,"$361,519.85 "
1999041430,191010646,143740,SAN BERNARDINO CITY UNIF S D,School District,777 NORTH F STREET,SAN BERNARDINO,CA,"	92410",,,2019,"$341,435.41 "
1999041431,191010646,143740,SAN BERNARDINO CITY UNIF S D,School District,777 NORTH F STREET,SAN BERNARDINO,CA,"	92410",,,2019,"$301,266.54 "
1999041433,191010646,143740,SAN BERNARDINO CITY UNIF S D,School District,777 NORTH F STREET,SAN BERNARDINO,CA,"	92410",,,2019,"$321,350.98 "
1999041441,191025337,144386,MERCED CO OFFICE OF EDUCATION,School District,632 W 13TH ST,MERCED,CA,"	95341",,,2019,"$10,789.20 "
1999041446,191025434,144386,MERCED CO OFFICE OF EDUCATION,School District,632 W 13TH ST,MERCED,CA,"	95341",,,2019,"$22,500.00 "
1999041452,191025434,144386,MERCED CO OFFICE OF EDUCATION,School District,632 W 13TH ST,MERCED,CA,"	95341",,,2019,$0.00 
1999041456,191023542,144386,MERCED CO OFFICE OF EDUCATION,School District,632 W 13TH ST,MERCED,CA,"	95341",,,2019,"$5,400.00 "
1999041573,191025476,144178,MOUNT DIABLO UNIF SCHOOL DIST,School District,1936 CARLOTTA DR,CONCORD,CA,"	94519",761754,0,2019,"$193,164.48 "
1999041790,191020916,144311,HAPPY VALLEY ELEM SCHOOL DIST,School District,3125 BRANCIFORTE DR,SANTA CRUZ,CA,"	95065",,0,2019,$749.40 
1999041794,191020916,144311,HAPPY VALLEY ELEM SCHOOL DIST,School District,3125 BRANCIFORTE DR,SANTA CRUZ,CA,"	95065",,0,2019,"$1,159.32 "
1999041814,191025546,144576,PLEASANT GROVE JT UN S D,School District,3075 HOWSLEY RD,PLEASANT GROVE,CA,"	95668",,,2019,"$20,235.67 "
1999042036,191000583,144143,SAN CARLOS ELEM SCHOOL DIST,School District,1200 INDUSTRIAL RD. UNIT 9,SAN CARLOS,CA,"	94070",,,2019,"$30,201.60 "
1999042038,191000583,144143,SAN CARLOS ELEM SCHOOL DIST,School District,1200 INDUSTRIAL RD. UNIT 9,SAN CARLOS,CA,"	94070",,,2019,"$9,694.66 "
1999042077,191025625,144408,PLANADA ELEM SCHOOL DISTRICT,School District,161 S. Plainsburg Rd.,PLANADA,CA,"	95365",,0,2019,"$12,908.56 "
1999042079,191025625,144408,PLANADA ELEM SCHOOL DISTRICT,School District,161 S. Plainsburg Rd.,PLANADA,CA,"	95365",,0,2019,"$12,908.56 "
1999042137,191025638,144364,DELHI UNIFIED SCHOOL DISTRICT,School District,9716 HINTON AVE,DELHI,CA,"	95315",,,2019,"$6,168.31 "
1999042164,191020945,144298,NORTH MONTEREY CO UN SCH DIST,School District,8142 MOSS LANDING RD,MOSS LANDING,CA,"	95039",,0,2019,"$14,850.00 "
1999042165,191020944,144298,NORTH MONTEREY CO UN SCH DIST,School District,8142 MOSS LANDING RD,MOSS LANDING,CA,"	95039",,0,2019,"$227,046.35 "
1999042166,191019023,144098,BITTERWATER-TULLY UN ELEM DIST,School District,LONOAK ROUTE BOX 10,KING CITY,CA,"	93930",,,2019,"$4,357.80 "
1999042167,191020922,144301,JEFFERSON ELEM SCHOOL DISTRICT,School District,221 OLD HERNANDEZ RD,PAICINES,CA,"	95043",,,2019,"$6,136.78 "
1999042168,191020953,144300,PANOCHE ELEM SCHOOL DISTRICT,School District,31441 PANOCHE RD,PAICINES,CA,"	95043",,,2019,"$8,968.32 "
1999042170,191025642,144284,SAN BENITO CO OFFICE OF EDUCATION,School District,460 5TH ST,HOLLISTER,CA,"	95023",,,2019,"$8,968.32 "
